Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2022-12-01 00:00:00+00:00,146.92808532714844,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400
2022-12-02 00:00:00+00:00,146.43275451660156,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400
2022-12-05 00:00:00+00:00,145.26376342773438,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400
2022-12-06 00:00:00+00:00,141.57839965820312,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200
2022-12-07 00:00:00+00:00,139.6267547607422,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100
2022-12-08 00:00:00+00:00,141.32081604003906,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300
2022-12-09 00:00:00+00:00,140.8354034423828,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000
2022-12-12 00:00:00+00:00,143.14370727539062,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700
2022-12-13 00:00:00+00:00,144.11456298828125,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200
2022-12-14 00:00:00+00:00,141.8756103515625,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200
2022-12-15 00:00:00+00:00,135.22811889648438,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900
2022-12-16 00:00:00+00:00,133.25665283203125,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900
2022-12-19 00:00:00+00:00,131.1365966796875,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600
2022-12-20 00:00:00+00:00,131.0672607421875,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800
2022-12-21 00:00:00+00:00,134.1879119873047,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000
2022-12-22 00:00:00+00:00,130.99790954589844,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100
2022-12-23 00:00:00+00:00,130.63137817382812,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900
2022-12-27 00:00:00+00:00,128.81842041015625,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800
2022-12-28 00:00:00+00:00,124.86558532714844,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400
2022-12-29 00:00:00+00:00,128.40234375,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700
2022-12-30 00:00:00+00:00,128.71934509277344,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200
